"Allied_Nations","Diplomatic_Meetings_Set","Percent_Of_Forces_Mobilized","Hostile_Nations","Active_Threats","Inactive_Threats","Citizen_Fear_Index","Closest_Threat_Distance(km)","Aircraft_Carriers_Responding","Troops_Mobilized(thousands)","DEFCON_Level","ID"
8,0,0.45,2,6,9,0.420704845814975,347.68,1,915200,4,1436
8,1,0.15,2,10,44,0.444199706314248,354.04,0,862400,2,2371
7,1,0.33,2,51,70,0.420704845814975,373.12,1,950400,2,3251
9,0,0.41,2,10,22,0.552863436123348,355.1,1,888800,3,3093
5,1,0,2,14,39,0.244493392070475,378.42,1,1152800,2,4097
8,1,0.24,2,16,72,0.413362701908955,339.2,1,844800,2,2367
7,1,0.16,2,15,77,0.508810572687221,358.28,1,827200,2,4527
8,1,0.01,2,17,38,0.457415565345074,350.86,1,827200,3,4669
7,1,0.09,2,24,57,0.433920704845809,349.8,1,809600,2,9904
9,1,0.26,2,5,35,0.516152716593241,343.44,0,844800,2,4820
8,0,0.33,2,16,47,0.361967694566808,358.28,1,959200,3,10257
10,0,0.59,4,6,17,0.523494860499261,333.9,1,1064800,4,5797
7,1,0.06,6,6,15,0.486049926578555,355.1,1,906400,1,9745
8,1,0.56,1,12,96,0.442731277533035,345.56,1,836000,2,3803
8,1,0.22,3,4,7,0.536710719530095,357.22,1,871200,2,3254
8,1,0.12,2,16,44,0.317914831130681,328.6,0,862400,3,12057
6,1,0.05,2,29,28,0.361967694566808,349.8,1,959200,3,10791
8,0,0.42,2,6,14,0.313509544787073,348.74,1,1064800,3,8915
9,0,0.57,2,22,57,0.604258443465487,357.22,1,809600,2,233
9,0,0.37,2,23,90,0.611600587371507,361.46,1,836000,3,573
12,0,0.49,4,10,37,0.699706314243761,325.42,1,818400,3,10034
7,0,0.08,2,34,52,0.426578560939781,362.52,1,880000,3,1653
10,0,0.41,1,11,28,0.384728340675475,324.36,1,1047200,4,3883
8,1,0,2,6,14,0.412628487518349,334.96,1,924000,3,2503
7,0,0.23,2,18,47,0.413362701908955,359.34,0,888800,3,948
10,1,0.32,3,35,152,0.596916299559467,344.5,1,862400,2,4559
7,0,0.19,2,13,39,0.317180616740083,359.34,1,985600,2,5794
9,0,0.31,3,24,50,0.523494860499261,351.92,1,1064800,4,4343
7,0,0.2,2,18,38,0.316446402349476,355.1,1,985600,4,1080
7,0,0.32,2,43,67,0.379588839941259,342.38,1,1038400,4,10397
9,0,0.24,2,4,11,0.345814977973555,349.8,1,915200,3,11986
8,0,0.3,2,18,29,0.354625550660789,341.32,1,888800,4,10345
6,1,0.08,2,16,49,0.270925110132159,377.36,1,976800,3,4664
7,1,0,3,21,39,0.398678414096916,360.4,1,941600,2,6505
6,0,0.25,2,23,58,0.501468428781202,378.42,1,862400,3,11696
6,0,0.22,8,26,148,0.524229074889868,351.92,1,836000,2,9060
12,0,0.56,2,3,10,0.494126284875182,315.88,1,871200,5,7562
6,1,0,2,28,60,0.428046989720995,371,1,1012000,3,4719
9,0,0.34,2,12,47,0.552863436123348,350.86,1,844800,3,10979
7,1,0.02,2,17,42,0.398678414096916,376.3,1,950400,3,8214
9,0,0.49,2,21,57,0.473568281938328,332.84,1,853600,3,12174
10,0,0.52,3,11,24,0.596916299559467,348.74,1,880000,4,1137
7,1,0.08,2,8,16,0.320851688693093,367.82,1,1003200,2,1122
8,0,0.76,14,24,148,0.347283406754769,326.48,1,1073600,4,10677
10,0,0.5,2,6,24,0.567547723935388,327.54,1,897600,1,2469
8,1,0,2,6,10,0.301762114537436,358.28,0,915200,2,1612
12,0,0.55,3,25,101,0.74375917767988,345.56,1,836000,2,3407
9,0,0.44,2,21,42,0.381057268722465,343.44,1,968000,3,9446
9,1,0.26,3,17,69,0.579295154185025,340.26,1,897600,2,9476
6,1,0.04,2,11,17,0.337738619676945,368.88,1,1003200,4,765
7,1,0.07,6,9,18,0.475770925110132,361.46,1,968000,4,6983
6,1,0.08,2,16,33,0.290014684287816,369.94,1,985600,2,8458
9,1,0.14,2,8,23,0.559471365638761,347.68,1,853600,2,12028
8,0,0.42,2,18,32,0.341409691629955,354.04,1,1064800,3,8640
9,1,0,1,19,37,0.391336270190888,337.08,1,1056000,4,4991
8,1,0,3,7,17,0.403817914831131,356.16,1,924000,3,3702
9,1,0.24,3,29,139,0.573421439060194,343.44,1,836000,2,7549
7,1,0.03,6,27,73,0.707048458149781,349.8,1,836000,1,11974
8,1,0.2,3,5,13,0.596916299559467,359.34,0,836000,2,8191
10,0,0.4,3,13,28,0.703377386196771,366.76,1,924000,4,10135
10,0,0.41,9,38,82,0.831864904552135,338.14,1,924000,4,2114
8,1,0.25,2,34,60,0.382525697503662,359.34,1,950400,3,8546
6,0,0.25,13,37.5,289,0.414831130690161,352.98,1,968000,3,3029
7,1,0.01,2,40,63,0.406020558002936,373.12,1,1126400,4,15
7,1,0.07,1,6,14,0.442731277533035,352.98,0,827200,2,2327
9,1,0.31,2,9,89,0.611600587371507,361.46,1,853600,3,4455
8,1,0.22,2,11,50,0.417767988252572,354.04,0,853600,2,10902
8,0,0.7,2,26,116,0.538179148311301,326.48,1,792000,2,6776
9,0,0.3,3,29,60,0.596916299559467,340.26,0,880000,2,5414
8,1,0.49,3,17,108,0.552863436123348,349.8,1,853600,2,10063
7,1,0.08,2,8,16,0.464757709251094,365.7,1,976800,1,4646
13,0,0.72,3,6,29,0.670337738619674,318,1,1073600,4,4620
13,0,0.58,3,17,65,0.729074889867841,323.3,1,968000,3,4335
8,0,0.68,4,29,63,0.567547723935388,349.8,1,1038400,4,6103
8,1,0.05,3,6,11,0.626284875183555,350.86,1,818400,3,10050
9,1,0.14,2,20,57,0.479441997063142,345.56,1,818400,1,3828
8,1,0.28,2,11,63,0.494126284875182,355.1,1,836000,2,10091
10,1,0.28,2,31,92,0.677679882525694,341.32,1,1038400,3,303
10,0,0.56,2,30,68,0.527900146842878,337.08,1,950400,3,6775
8,0,0.6,2,24,149,0.382525697503662,344.5,1,1038400,4,12237
9,1,0.38,2,12,32,0.345814977973555,354.04,1,1029600,3,5390
11,0,0.48,2,5,21,0.626284875183555,322.24,1,800800,3,6878
8,1,0,2,5,9,0.331130690161515,356.16,1,968000,3,4626
12,1,0.5,3,12,47,0.75844346549192,331.78,1,853600,2,7387
6,1,0.1,3,16,49,0.290014684287816,377.36,1,1064800,3,10009
11,0,0.39,2,3,9,0.339941262848749,347.68,1,968000,2,1073
9,1,0,3,11,14,0.685022026431714,359.34,1,844800,2,4575
7,1,0.08,2,10,89,0.430249632892799,355.1,1,888800,2,7443
5,0,0.5,2,18,29,0.350220264317172,396.44,1,985600,3,8831
10,0,0.44,2,5,12,0.541850220264311,333.9,1,959200,3,7497
7,1,0.02,2,8,15,0.475036710719525,368.88,1,836000,2,2712
12,0,0.57,2,12,37,0.420704845814975,337.08,1,1056000,4,8354
8,1,0.1,2,28,38,0.376651982378848,351.92,1,950400,3,9216
9,1,0.24,2,8,21,0.483847283406751,330.72,1,792000,3,6446
8,0,0.12,5,29,73,0.567547723935388,339.2,1,827200,2,3971
9,1,0.2,3,13,69,0.572687224669604,321.18,1,827200,2,6984
9,1,0.24,3,13,78,0.685022026431714,345.56,1,862400,3,10796
9,0,0.35,2,25,136,0.501468428781202,352.98,1,827200,2,1195
10,0,0.41,3,11,24,0.626284875183555,366.76,1,836000,3,3437
11,0,0.39,7,38,160,0.656387665198241,358.28,1,818400,2,5594
8,0,0.26,2,23,122,0.513215859030838,334.96,0,818400,2,11816
10,0,0.35,2,10,31,0.529368575624075,331.78,1,818400,3,9126
8,0,0.19,2,15,42,0.494126284875182,351.92,1,853600,3,10279
10,0,0.54,2,28,67,0.665932452276057,348.74,1,950400,4,7078
10,0,0.24,2,13,26,0.428046989720995,337.08,1,959200,3,3281
9,1,0.17,2,12,89,0.501468428781202,325.42,1,871200,2,6298
7,1,0.02,2,10,26,0.347283406754769,356.16,1,946000,3,10820
10,1,0.42,2,29,53,0.508810572687221,327.54,1,968000,2,1644
8,0,0.39,2,21,48,0.523494860499261,360.4,1,888800,3,522
9,1,0.26,3,23,120,0.582232011747428,342.38,1,836000,2,7418
7,0,0.34,2,11,47,0.530837004405281,357.22,1,836000,3,5499
8,1,0.01,2,17,32,0.398678414096916,372.06,1,959200,3,9320
9,0,0.53,2,17,44,0.458883994126288,356.16,1,1038400,4,1765
12,0,0.52,2,7,26,0.729074889867841,330.72,1,844800,2,10656
6,1,0,2,28,44,0.209251101321581,372.06,0,968000,3,4958
8,0,0.48,2,29,67,0.156387665198229,352.98,0,1082400,3,10379
5,0,0.01,2,26,63,0.0565345080763462,390.08,1,1232000,3,10373
11,0,0.5,2,19,41,0.552863436123348,341.32,1,880000,3,3008
10,1,0.34,15,6,62,0.919970631424372,345.56,1,924000,2,9307
10,0,0.63,4,6,18,0.574889867841408,337.08,1,809600,2,4588
8,1,0.09,2,25,89,0.442731277533035,358.28,1,871200,2,365
7,1,0.3,6,30,92,0.572687224669604,357.22,1,871200,2,10571
9,1,0,3,11,24,0.598384728340681,338.14,1,880000,3,6092
8,0,0.68,6,10,30,0.573421439060194,354.04,1,985600,3,1605
10,0,0.59,3,5,20,0.655653450807642,344.5,1,836000,3,9808
10,0,0.5,14,48,278,0.714390602055801,350.86,1,924000,2,1016
6,1,0.21,2,12,39,0.538179148311301,379.48,1,836000,3,1007
14,0,0.49,2,8,20,0.74375917767988,319.06,1,792000,3,11518
7,1,0.21,2,8,62,0.479441997063142,364.64,1,932800,3,1356
7,1,0.12,11,6,31,0.508810572687221,368.88,1,880000,2,637
8,0,0.33,2,26,60,0.520558002936858,360.4,1,932800,3,7030
8,0,0.68,3,5,14,0.388399412628485,340.26,1,994400,5,5137
11,0,0.49,5,5,14,0.523494860499261,345.56,1,1056000,3,109
8,1,0.06,2,16,44,0.427312775330388,356.16,0,862400,2,5908
7,0,0.32,2,4,10,0.278267254038179,356.16,0,1047200,4,11684
10,0,0.52,7,3,9,0.906754772393547,338.14,1,959200,3,11143
7,1,0.03,3,17,88,0.459618208516879,346.62,1,897600,3,212
7,1,0.07,2,6,14,0.464757709251094,364.64,1,862400,2,7316
9,0,0.46,5,12,25,0.552863436123348,344.5,0,994400,3,3070
8,0,0.68,8,37.5,278,0.530837004405281,331.78,1,924000,3,25
8,1,0.08,2,20,89,0.442731277533035,349.8,0,836000,2,4899
7,1,0.02,2,21,42,0.279001468428778,371,1,1117600,4,411
7,0,0.46,3,18,72,0.514684287812036,348.74,1,844800,2,2574
8,1,0.12,3,6,29,0.621879588839938,361.46,1,1064800,2,3222
8,1,0.1,3,12,108,0.552863436123348,331.78,1,818400,2,3085
7,1,0.14,2,15,36,0.508810572687221,375.24,1,862400,2,4907
11,0,0.45,6,5,15,0.582232011747428,344.5,1,968000,2,5990
9,0,0.21,2,57,73,0.574889867841408,364.64,1,906400,3,8453
9,0,0.36,2,3,14,0.417767988252572,350.86,1,827200,3,4446
8,1,0.22,2,10,79,0.530837004405281,339.2,1,827200,2,9580
6,0,0.23,2,5,113,0.0535976505139431,349.8,0,1188000,3,8106
9,0,0.47,2,10,23,0.400146842878121,352.98,1,994400,3,11139
8,1,0.12,2,7,24,0.486784140969162,343.44,1,844800,3,8480
9,1,0,2,27,44,0.655653450807642,328.6,1,818400,2,6612
9,0,0.3,2,8,14,0.582232011747428,346.62,1,924000,3,9619
6,1,0,2,15,23,0.209251101321581,378.42,1,1126400,1,2981
8,0,0.44,4,25,63,0.571953010279005,352.98,1,818400,2,827
9,1,0.19,2,5,33,0.516152716593241,326.48,1,871200,3,2478
7,0,0.27,2,13,25,0.479441997063142,343.44,1,836000,3,12201
10,0,0.34,2,10,25,0.596916299559467,343.44,1,950400,4,4803
7,0,0.21,2,26,74,0.428046989720995,361.46,1,888800,4,9716
10,0,0.54,2,7,24,0.596916299559467,345.56,1,827200,3,2961
7,1,0.06,6,9,17,0.497063142437585,355.1,1,950400,4,6029
7,0,0.2,2,22,50,0.251835535976503,355.1,1,1135200,3,7629
12,0,0.76,3,10,23,0.685022026431714,330.72,1,950400,3,8464
6,1,0,2,26,33,0.272393538913349,372.06,1,1012000,2,2753
10,0,0.36,2,27,39,0.368575624082221,338.14,1,1091200,4,10592
8,0,0.28,2,20,53,0.329662261380318,328.6,1,1100000,3,4222
14,0,0.49,2,5,15,0.737885462555074,337.08,1,809600,4,10254
7,1,0,2,39,64,0.394273127753299,380.54,1,950400,2,7251
8,1,0.18,2,10,73,0.526431718061672,343.44,1,809600,2,264
7,1,0.1,1,16,33,0.470631424375908,373.12,1,897600,2,7550
5,1,0.08,1,16,89,0.193098384728336,397.5,1,1135200,4,1910
8,0,0.68,6,5,19,0.455947136563869,358.28,1,1020800,3,8072
7,1,0.07,2,11,27,0.534508076358291,351.92,1,844800,2,5749
7,1,0.02,2,8,27,0.442731277533035,354.04,1,880000,3,7024
9,1,0.49,2,16,69,0.452276064610859,322.24,1,818400,2,5734
8,1,0,2,6,14,0.377386196769455,334.96,1,862400,2,3860
7,1,0.54,2,18,110,0.508810572687221,345.56,1,809600,2,6890
8,1,0.06,2,5,19,0.494126284875182,344.5,1,862400,3,4065
6,1,0,2,6,12,0.303230543318642,373.12,1,959200,3,12240
7,0,0.29,3,19,80,0.414831130690161,359.34,1,924000,3,4276
8,1,0.01,2,3,19,0.552863436123348,357.22,0,844800,2,3876
11,0,0.5,2,19,41,0.395007342143898,320.12,1,959200,3,6329
8,1,0.6,3,32,153,0.582966226138035,336.02,1,844800,2,2420
7,1,0.03,3,36,71,0.429515418502201,311.64,0,897600,3,7199
6,1,0,2,7,16,0.113803230543315,378.42,1,1196800,2,3010
9,1,0.24,7,36,124,0.839207048458154,338.14,1,915200,3,8688
10,1,0.6,4,6,25,0.611600587371507,334.96,1,818400,2,2324
9,0,0.45,2,19,42,0.310572687224662,337.08,1,1073600,4,11646
10,0,0.38,3,26,55,0.580763582966222,340.26,1,897600,3,1746
8,1,0.04,4,5,19,0.545521292217329,362.52,1,836000,2,6837
8,0,0.42,2,23,44,0.357562408223192,360.4,1,1038400,3,9849
8,0,0.37,2,8,23,0.457415565345074,345.56,1,827200,2,5183
7,1,0,2,6,13,0.407488986784141,354.04,1,915200,1,8025
12,0,0.51,2,6,21,0.575624082232015,329.66,1,880000,2,10950
8,1,0.04,2,10,22,0.428046989720995,341.32,1,906400,3,2969
7,0,0.21,2,10,28,0.428046989720995,345.56,1,888800,3,291
10,1,0.48,2,6,18,0.424375917767985,341.32,1,818400,1,10978
11,0,0.6,3,17,43,0.75844346549192,341.32,1,862400,3,9121
9,1,0.31,3,17,56,0.714390602055801,368.88,1,871200,2,6667
6,0,0.4,1,18,38,0.331864904552122,373.12,1,1135200,3,7425
9,1,0.34,3,17,56,0.574889867841408,321.18,1,880000,3,2756
9,1,0.26,2,4,28,0.457415565345074,339.2,1,888800,3,352
12,0,0.54,2,24,50,0.787812041115999,344.5,1,792000,3,9091
9,0,0.57,2,17,80,0.464757709251094,311.64,2,959200,4,6076
10,0,0.47,2,9,24,0.505139500734211,342.38,1,906400,3,8486
10,1,0.24,2,8,28,0.419236417033762,332.84,1,1038400,2,5459
6,1,0,2,40,63,0.392070484581495,375.24,0,1012000,4,11088
8,1,0.01,2,5,18,0.361967694566808,356.16,1,968000,1,7421
9,1,0.28,2,11,21,0.417767988252572,333.9,1,1038400,3,4078
6,1,0.09,2,10,44,0.479441997063142,377.36,1,853600,3,669
8,0,0.33,2,6,16,0.582232011747428,359.34,1,950400,3,11689
11,0,0.44,3,10,28,0.729074889867841,333.9,1,827200,3,8324
10,1,0.22,2,6,33,0.538179148311301,342.38,1,836000,2,4691
6,0,0.78,3,32,119,0.210719530102779,351.92,1,1020800,4,10037
7,1,0.27,3,7,65,0.518355359765046,351.92,1,792000,2,1582
7,1,0,2,16,28,0.569750367107184,372.06,1,871200,4,3438
7,1,0.04,2,20,58,0.420704845814975,355.1,1,827200,2,9066
11,0,0.66,4,6,24,0.508810572687221,347.68,1,1073600,3,7853
7,1,0.35,6,51,115,0.560205580029368,374.18,1,897600,2,4837
6,1,0.04,2,6,15,0.113803230543315,383.72,1,1232000,2,4073
8,0,0.36,2,6,16,0.379588839941259,355.1,1,1100000,4,7605
8,0,0.41,2,38,106,0.472099853157122,361.46,1,924000,4,7005
10,0,0.47,1,9,21,0.529368575624075,337.08,1,959200,3,10270
10,1,0.1,2,16,40,0.802496328928039,332.84,1,888800,3,4323
7,0,0.27,9,23,148,0.226872246696032,346.62,1,1196800,3,9569
10,0,0.36,2,17,29,0.604258443465487,341.32,1,880000,3,11734
8,1,0,2,33,35,0.301027900146846,364.64,1,1117600,3,5929
7,1,0.15,2,12,34,0.508810572687221,368.88,1,809600,3,9432
10,0,0.57,2,3,15,0.538179148311301,337.08,1,915200,2,5261
7,0,0.31,2,9,46,0.552863436123348,372.06,1,924000,3,7263
8,0,0.43,2,12,21,0.392804698972102,359.34,1,1003200,3,7886
11,0,0.48,2,15,47,0.618942731277535,311.64,1,1012000,2,8904
13,0,0.72,3,23,43,0.75844346549192,336.02,1,915200,2,2719
8,0,0.33,2,15,46,0.450073421439055,351.92,1,827200,2,1483
7,1,0.33,2,16,65,0.527165932452271,365.7,1,853600,2,8120
13,0,0.75,3,6,29,0.626284875183555,323.3,1,932800,4,10186
8,0,0.15,2,6,14,0.428046989720995,348.74,1,853600,2,105
9,1,0.51,2,12,96,0.552863436123348,347.68,1,809600,3,788
12,0,0.51,2,12,29,0.589574155653448,329.66,1,915200,2,10664
9,0,0.49,2,39,145,0.545521292217329,345.56,1,836000,2,942
16,1,0.76,3,6,14,0.787812041115999,325.42,1,906400,2,6003
7,1,0.02,2,5,13,0.435389133627015,354.04,0,880000,3,7054
6,1,0.11,2,4,20,0.403817914831131,365.7,1,862400,2,3527
7,1,0.06,2,5,13,0.442731277533035,358.28,1,994400,3,8547
12,0,0.55,3,19,53,0.729074889867841,328.6,1,880000,3,3208
10,0,0.46,2,6,12,0.482378854625545,330.72,1,888800,3,8280
7,1,0.21,2,8,62,0.508810572687221,375.24,1,862400,2,12003
10,0,0.5,4,6,10,0.523494860499261,341.32,1,1064800,3,3595
7,1,0,2,7,16,0.353157121879575,360.4,1,950400,2,916
8,0,0.31,2,32,98,0.420704845814975,349.8,1,853600,2,11526
7,0,0.31,2,21,53,0.329662261380318,342.38,1,1100000,4,3601
10,0,0.46,2,26,42,0.428046989720995,332.84,1,1047200,4,6846
8,1,0.52,2,19,112,0.447136563876652,326.48,1,818400,2,5236
10,1,0.27,2,22,56,0.677679882525694,363.58,1,888800,2,9627
5,0,0,2,16,46,0.110132158590306,390.08,1,1029600,3,1972
7,1,0.26,2,28,65,0.420704845814975,357.22,1,888800,2,1812
6,1,0.09,2,4,13,0.508810572687221,366.76,1,800800,2,10125
7,0,0.07,6,6,15,0.407488986784141,352.98,0,950400,3,5805
6,1,0,2,15,23,0.209251101321581,358.28,0,1100000,2,10584
7,1,0.05,2,12,31,0.417033773861965,358.28,1,880000,3,5705
10,0,0.24,3,10,33,0.535242290748898,330.72,0,924000,3,6129
10,0,0.73,6,6,17,0.508810572687221,338.14,1,1100000,5,4477
7,0,0.24,2,27,51,0.417767988252572,361.46,1,915200,2,12361
8,0,0.51,3,29,63,0.339941262848749,356.16,1,1038400,3,8762
10,0,0.66,2,6,19,0.410425844346544,322.24,1,1047200,4,8468
7,1,0,2,15,33,0.490455212922172,367.82,1,809600,2,10440
9,1,0.24,3,9,62,0.646842878120401,354.04,1,844800,2,2069
9,0,0.32,3,24,125,0.670337738619674,348.74,1,827200,2,5385
7,0,0.49,2,39,67,0.479441997063142,375.24,1,862400,3,8818
9,0,0.21,2,26,78,0.567547723935388,342.38,1,880000,3,7060
9,0,0.35,2,6,11,0.438325991189418,355.1,1,985600,4,4295
8,1,0.29,2,11,29,0.552863436123348,359.34,1,880000,1,466
5,1,0.08,2,24,25,0.193098384728336,375.24,1,1020800,2,4241
7,1,0.33,2,34,89,0.545521292217329,374.18,1,915200,1,1846
10,0,0.42,2,7,13,0.466960352422899,341.32,1,1056000,3,6607
10,0,0.58,3,11,30,0.508810572687221,348.74,1,1100000,4,6356
8,1,0.22,2,10,41,0.538179148311301,355.1,1,809600,1,458
6,0,0.08,2,19,28,0.184287812041103,375.24,1,1135200,3,1553
12,0,0.49,3,12,51,0.73641703377386,334.96,1,880000,3,1889
7,1,0.03,2,14,67,0.540381791483105,374.18,1,862400,3,6578
6,1,0.08,4,14,17,0.376651982378848,381.6,1,1064800,1,1327
7,1,0,2,6,13,0.259177679882523,351.92,1,924000,2,6106
10,0,0.24,2,5,16,0.409691629955946,332.84,0,818400,1,1243
12,1,0.66,3,12,35,0.74375917767988,351.92,1,968000,2,7248
9,1,0.02,2,5,14,0.510279001468427,348.74,1,871200,3,7586
8,1,0.01,2,12,26,0.534508076358291,345.56,0,844800,2,8363
7,1,0,1,5,10,0.353157121879575,376.3,1,985600,1,7559
7,1,0.06,1,9,16,0.346549192364162,372.06,0,1003200,2,2233
6,1,0,2,15,39,0.277533039647572,381.6,1,985600,3,7870
7,0,0.36,2,21,49,0.589574155653448,363.58,1,950400,4,8493
7,0,0.33,7,37.5,76,0.571953010279005,360.4,1,809600,3,2396
11,0,0.5,2,19,47,0.489720998531565,328.6,1,924000,2,3615
8,1,0.01,2,17,32,0.408957415565339,351.92,1,880000,2,4867
8,0,0.49,3,17,95,0.446402349486045,342.38,1,906400,3,2148
11,0,0.53,3,20,54,0.75844346549192,338.14,1,827200,2,5922
7,0,0.3,2,31,51,0.483847283406751,368.88,1,897600,3,9734
7,1,0.14,2,15,20,0.488252569750367,375.24,1,897600,3,12164
8,0,0.36,6,28,128,0.530837004405281,358.28,1,836000,2,8155
7,0,0.24,2,30,54,0.426578560939781,357.22,1,915200,3,10401
12,0,0.69,4,6,22,0.75844346549192,347.68,1,1012000,2,3181
7,1,0.03,8,29,94,0.596916299559467,357.22,1,836000,3,4145
7,1,0,2,34,54,0.394273127753299,373.12,1,1003200,3,12116
8,1,0.06,4,15,27,0.538179148311301,358.28,1,853600,2,11627
10,0,0.47,2,9,34,0.463289280469889,339.2,1,932800,3,4010
7,1,0.18,2,7,22,0.415565345080752,326.48,1,862400,2,9414
11,0,0.33,2,17,144,0.395007342143898,334.96,1,1126400,4,5609
7,1,0.04,2,18,88,0.450073421439055,346.62,1,827200,2,894
7,0,0.11,2,16,61,0.251835535976503,330.72,0,1117600,3,319
7,1,0.21,4,19,106,0.665932452276057,358.28,0,853600,2,407
10,0,0.23,3,13,88,0.671806167400888,343.44,1,827200,2,4263
9,1,0.5,2,19,69,0.494126284875182,325.42,1,792000,3,9728
8,1,0,2,30,45,0.364904552129212,345.56,1,1012000,4,7369
7,0,0.33,2,3,9,0.369309838472828,352.98,1,1038400,1,4790
6,1,0.01,2,3,11,0.391336270190888,380.54,1,959200,1,2671
9,0,0.36,3,10,25,0.473568281938328,356.16,1,950400,3,12249
8,1,0.21,2,5,30,0.435389133627015,339.2,0,871200,4,4391
8,0,0.14,3,14,67,0.494126284875182,339.2,1,809600,2,1915
9,1,0,2,4,12,0.541850220264311,350.86,1,809600,3,3547
7,0,0.11,2,14,28,0.432452276064612,362.52,1,888800,2,6963
9,0,0.34,2,26,133,0.523494860499261,322.24,1,862400,2,11558
10,1,0.22,3,20,69,0.75844346549192,333.9,1,915200,2,1224
8,0,0.31,3,23,68,0.516152716593241,357.22,1,836000,3,3586
8,1,0.05,2,17,44,0.494126284875182,355.1,1,853600,2,9697
10,1,0.19,6,20,112,0.919970631424372,343.44,0,985600,3,1512
6,1,0,2,7,16,0.398678414096916,354.04,1,809600,3,6834
8,0,0.34,3,4,23,0.204845814977973,347.68,1,1073600,3,4014
7,1,0.02,2,8,46,0.417767988252572,355.1,1,941600,3,10170
8,0,0.44,2,6,9,0.257709251101309,345.56,1,1126400,5,2162
9,0,0.38,2,17,37,0.446402349486045,344.5,1,888800,3,8257
9,0,0.32,2,21,86,0.501468428781202,325.42,1,862400,1,1650
12,0,0.55,2,5,15,0.729074889867841,340.26,1,809600,3,11626
8,1,0,2,7,16,0.538179148311301,336.02,0,844800,2,1583
8,1,0.1,3,17,44,0.403817914831131,334.96,1,809600,2,3189
8,0,0.39,2,41,67,0.383259911894269,352.98,1,1082400,4,11992
7,1,0.02,2,15,33,0.544052863436115,372.06,1,844800,2,7978
7,0,0.44,2,14,27,0.23568281938325,348.74,1,1073600,4,6143
7,1,0.02,2,18,30,0.398678414096916,359.34,1,959200,2,1584
11,0,0.46,2,5,16,0.574889867841408,349.8,1,880000,3,1551
10,1,0.42,2,12,48,0.596916299559467,338.14,0,844800,2,9180
7,1,0,2,13,40,0.567547723935388,381.6,1,862400,2,1252
8,1,0.22,2,9,40,0.574889867841408,354.04,1,836000,2,6214
8,1,0.25,3,14,115,0.611600587371507,357.22,1,827200,2,5974
9,1,0.38,3,12,88,0.533773861967692,325.42,1,800800,2,11495
8,1,0,6,23,67,0.572687224669604,339.2,1,827200,2,10993
9,0,0.39,2,24,37,0.345814977973555,346.62,1,1038400,3,6233
6,1,0.08,4,4,13,0.524229074889868,387.96,1,941600,3,6347
8,1,0.3,2,21,68,0.523494860499261,349.8,1,836000,2,4302
8,1,0.1,3,18,22,0.552863436123348,356.16,0,818400,3,12144
8,1,0.29,2,21,66,0.494126284875182,374.18,0,844800,2,5566
5,1,0.24,2,32,96,0.128487518355355,366.76,1,1029600,5,7510
7,1,0.08,4,6,31,0.457415565345074,374.18,1,1082400,3,5186
8,0,0.2,2,13,67,0.453744493392064,348.74,1,862400,3,11205
8,1,0.25,4,7,30,0.476505139500731,345.56,0,880000,2,6179
6,1,0,1,15,23,0.156387665198229,379.48,1,1012000,3,12090
8,1,0.22,2,5,13,0.545521292217329,349.8,1,792000,2,5325
7,0,0,1,27,33,0.347283406754769,362.52,1,959200,3,2691
12,0,0.55,2,42,68,0.608663729809104,349.8,1,924000,4,12265
8,1,0.18,2,13,41,0.428046989720995,348.74,1,932800,2,5365
7,0,0.33,2,16,144,0.494126284875182,348.74,1,836000,2,1417
8,1,0,3,11,31,0.429515418502201,350.86,1,950400,3,11840
7,1,0.08,2,19,40,0.470631424375908,364.64,1,1012000,4,4146
10,0,0.41,2,5,16,0.409691629955946,341.32,1,1020800,5,8735
6,1,0.01,2,16,46,0.241556534508072,376.3,1,1152800,2,1712
9,0,0.24,2,19,136,0.599118942731272,357.22,1,827200,2,8420
8,0,0.56,2,5,10,0.469897209985318,322.24,1,827200,2,6756
12,1,0.66,2,6,43,0.707048458149781,329.66,1,906400,3,2024
12,0,0.54,3,28,54,0.685022026431714,328.6,1,880000,2,10466
7,1,0.12,2,15,27,0.455212922173278,365.7,1,994400,1,9855
12,0,0.54,3,33,106,0.802496328928039,351.92,1,941600,1,1151
12,0,0.66,3,6,19,0.729074889867841,343.44,1,853600,4,12117
5,1,0,1,5,13,0.284875183553592,413.4,1,1003200,3,9537
9,0,0.4,1,19,50,0.611600587371507,351.92,1,871200,4,5266
7,1,0.18,2,15,34,0.523494860499261,360.4,1,827200,3,7350
10,0,0.39,2,8,18,0.496328928046978,336.02,1,906400,2,582
9,0,0.36,3,25,60,0.607195301027898,351.92,1,924000,3,3107
7,1,0.23,2,13,72,0.479441997063142,347.68,1,880000,2,4685
6,0,0.32,2,9,26,0.276798825256965,361.46,1,1056000,3,5292
6,0,0.1,1,4,14,0.398678414096916,381.6,1,968000,1,8600
7,1,0.02,2,26,42,0.444199706314248,354.04,1,941600,3,10166
9,0,0.39,2,24,42,0.310572687224662,343.44,1,1126400,4,8861
